id,lang,name,content,raw_json
4,ar,أسْماء اللهِ الحُسْنى توقيفيَّةٌ,"<p class=""ql-direction-rtl ql-align-right""><span style=""color: rgb(0, 0, 0);"">يجب الوقوف في أسماء الله الحسنى على ما جاء به الكتاب والسنة، فلا يزاد فيها ولا ينقص؛ لأن العقل لا يمكنه إدراك ما يستحقه تعالى من الأسماء، فوجب الوقوف في ذلك على النص؛ لقوله تعالى: ولا تقف ما ليس لك به علم إن السمع والبصر والفؤاد كل أولئك كان عنه مسؤولا [الإسراء:36] ، وقوله: قل إنما حرم ربي الفواحش ما ظهر منها وما بطن والإثم والبغي بغير الحق وأن تشركوا بالله ما لم ينزل به سلطانا وأن تقولوا على الله ما لا تعلمون [الأعراف: 33] ، ولأن تسميته تعالى بما لم يسم به نفسه، أو إنكار ما سمى به نفسه: جناية في حقه سبحانه، فوجب سلوك الأدب في ذلك، والاقتصار على ما جاء به النص .</span></p><p class=""ql-align-right ql-direction-rtl""><span style=""color: rgb(0, 0, 0);"">قال ابن أبي زمنين: (اعلم أن أهل العلم بالله وبما جاءت به أنبياؤه ورسله يرون الجهل بما لم يخبر به تبارك وتعالى عن نفسه علما، والعجز عما لم يدع إيمانا، وأنهم إنما ينتهون من وصفه بصفاته وأسمائه إلى حيث انتهى في كتابه، وعلى لسان نبيه صلى الله عليه وسلم) .</span></p><p class=""ql-align-right ql-direction-rtl""><span style=""color: rgb(0, 0, 0);"">وقال أبو منصور البغدادي: (إن مأخذ أسماء الله تعالى التوقيف عليها؛ إما بالقرآن، وإما بالسنة الصحيحة، وإما بإجماع الأمة عليه، ولا يجوز إطلاق اسم عليه من طريق القياس) .</span></p><p class=""ql-align-right ql-direction-rtl""><span style=""color: rgb(0, 0, 0);"">وقال ابن حزم: (لا يجوز أن يسمى الله تعالى ولا أن يخبر عنه إلا بما سمى به نفسه، أو أخبر به عن نفسه في كتابه، أو على لسان رسوله صلى الله عليه وسلم، أو صح به إجماع جميع أهل الإسلام المتيقن، ولا مزيد، وحتى وإن كان المعنى صحيحا فلا يجوز أن يطلق عليه تعالى اللفظ، وقد علمنا يقينا أن الله عز وجل بنى السماء، قال تعالى: والسماء بنيناها بأيد [الذاريات: 47]، ولا يجوز أن يسمى ""بناء""، وأنه تعالى خلق أصباغ النبات والحيوان، وأنه تعالى قال: صبغة الله [البقرة: 138] ، ولا يجوز أن يسمى ""صباغا""، وهكذا كل شيء لم يسم به نفسهـ) .</span></p><p class=""ql-align-right ql-direction-rtl""><span style=""color: rgb(0, 0, 0);"">وقال ابن عبد البر: (لا نسميه ولا نصفه ولا نطلق عليه إلا ما سمى به نفسه، على ما تقدم ذكرنا له من وصفه لنفسه لا شريك له، ولا ندفع ما وصف به نفسه؛ لأنه دفع للقرآن) .</span></p><p class=""ql-align-right ql-direction-rtl""><span style=""color: rgb(0, 0, 0);"">وقال البزدوي الحنفي: (أسامي الله تعالى عند أهل السنة والجماعة توقيفية؛ لأنه ليس لأحد أن يسمي الله تعالى باسم إلا أن يأذن الله تعالى لهـ) .</span></p><p class=""ql-align-right ql-direction-rtl""><span style=""color: rgb(0, 0, 0);"">وقال البغوي في تفسير قوله تعالى ولله الأسماء الحسنى فادعوه بها وذروا الذين يلحدون في أسمائه [الأعراف: 180] : (قال أهل المعاني: الإلحاد في أسماء الله تسميته بما لم يتسم به ولم ينطق به كتاب الله ولا سنة رسول الله صلى الله عليه وسلم، وجملته أن أسماء الله تعالى على التوقيف؛ فإنه يسمى جوادا ولا يسمى سخيا، وإن كان في معنى الجواد،... ويسمى عالما ولا يسمى عاقلا. وقال تعالى: يخادعون الله وهو خادعهم [النساء: 142] ، وقال عز وجل من قائل ومكروا ومكر الله [آل عمران: 54] ، ولا يقال في الدعاء: يا مخادع يا مكار، بل يدعى بأسمائه التي ورد بها التوقيف على وجه التعظيم، فيقال: يا الله، يا رحمن يا رحيم، يا عزيز يا كريم، ونحو ذلك) .</span></p><p class=""ql-align-right ql-direction-rtl""><span style=""color: rgb(0, 0, 0);"">وقال ابن حجر الهيتمي: (أسماء الله تعالى توقيفية على الأصح، فلا يجوز اختراع اسم أو وصف له تعالى إلا بقرآن، أو خبر صحيح وإن لم يتواتر) .</span></p><p class=""ql-align-right ql-direction-rtl""><span style=""color: rgb(0, 0, 0);"">وقال صنع الله الحلبي الحنفي: (أسماؤه تعالى توقيفية، أي: لا يجوز إطلاق اسم عليه تعالى، ما لم يرد شرعا أنه من أسمائه تعالى) .</span></p><p class=""ql-align-right ql-direction-rtl""><span style=""color: rgb(0, 0, 0);"">وقال السفاريني: («لكنها» أي: الأسماء الحسنى «في» القول «الحق» المعتمد عند أهل الحق «توقيفية» بنص الشرع وورود السمع بها. ومما يجب أن يعلم أن علماء السنة اتفقوا على جواز إطلاق الأسماء الحسنى والصفات العلا على الباري جل وعلا إذا ورد بها الإذن من الشارع، وعلى امتناعه على ما ورد المنع عنهـ) .</span></p><p class=""ql-align-right ql-direction-rtl""><span style=""color: rgb(0, 0, 0);"">وقال حافظ الحكمي: (أسماء الله تعالى كلها توقيفية، لا يسمى إلا بما سمى به نفسه في كتابه، أو أطلقه عليه رسوله صلى الله عليه وسلم، وكل فعل أطلقه الله تعالى على نفسه فهو فيما أطلق فيه مدح وكمال، ولكن ليس كلها وصف الله به نفسه مطلقا، ولا كلها يشتق منها أسماء، بل منها ما وصف به نفسه مطلقا، كقوله تعالى: الله الذي خلقكم ثم رزقكم ثم يميتكم ثم يحييكم [الروم: 40] ، وسمى نفسه الخالق الرازق المحيي المميت المدبر، ومنها أفعال أطلقها الله تعالى على نفسه على سبيل الجزاء والمقابلة، وهي فيما سيقت له مدح وكمال، كقوله تعالى: يخادعون الله وهو خادعهم [النساء: 142] ، ومكروا ومكر الله والله خير الماكرين [آل عمران: 54] ، نسوا الله فنسيهم [التوبة: 67] ، ولكن لا يجوز إطلاقها على الله في غير ما سيقت فيه من الآيات؛ فلا يقال: إنه تعالى يمكر ويخادع ويستهزئ، ونحو ذلك، وكذلك لا يقال: ماكر، مخادع، مستهزئ، ولا يقوله مسلم ولا عاقل؛ فإن الله عز وجل لم يصف نفسه بالمكر والكيد والخداع إلا على وجه الجزاء لمن فعل ذلك بغير حق، وقد علم أن المجازاة على ذلك بالعدل حسنة من المخلوق، فكيف من الخلاق العليم العدل الحكيم؟!) .</span></p><p class=""ql-align-right ql-direction-rtl""><span style=""color: rgb(0, 0, 0);"">وقال ابن عثيمين: (لا يجوز تسمية الله تعالى أو وصفه بما لم يأت في الكتاب والسنة؛ لأن ذلك قول على الله تعالى بلا علم، وقد قال الله تعالى: قل إنما حرم ربي الفواحش ما ظهر منها وما بطن والإثم والبغي بغير الحق وأن تشركوا بالله ما لم ينزل به سلطانا وأن تقولوا على الله ما لا تعلمون [الأعراف: 33] ، وقال: ولا تقف ما ليس لك به علم إن السمع والبصر والفؤاد كل أولئك كان عنه مسئولا [الإسراء: 36] ) .</span></p><p><br></p><p>الدرر السنية</p><p class=""ql-direction-rtl ql-align-right"">https://dorar.net/aqeeda/455</p><p class=""ql-direction-rtl ql-align-right""><br></p><p class=""ql-direction-rtl ql-align-right""><br></p><p class=""ql-direction-rtl ql-align-right""><br></p>","{""id"": 4, ""name"": ""أسْماء اللهِ الحُسْنى توقيفيَّةٌ"", ""content"": ""<p class=\""ql-direction-rtl ql-align-right\""><span style=\""color: rgb(0, 0, 0);\"">يجب الوقوف في أسماء الله الحسنى على ما جاء به الكتاب والسنة، فلا يزاد فيها ولا ينقص؛ لأن العقل لا يمكنه إدراك ما يستحقه تعالى من الأسماء، فوجب الوقوف في ذلك على النص؛ لقوله تعالى: ولا تقف ما ليس لك به علم إن السمع والبصر والفؤاد كل أولئك كان عنه مسؤولا [الإسراء:36] ، وقوله: قل إنما حرم ربي الفواحش ما ظهر منها وما بطن والإثم والبغي بغير الحق وأن تشركوا بالله ما لم ينزل به سلطانا وأن تقولوا على الله ما لا تعلمون [الأعراف: 33] ، ولأن تسميته تعالى بما لم يسم به نفسه، أو إنكار ما سمى به نفسه: جناية في حقه سبحانه، فوجب سلوك الأدب في ذلك، والاقتصار على ما جاء به النص .</span></p><p class=\""ql-align-right ql-direction-rtl\""><span style=\""color: rgb(0, 0, 0);\"">قال ابن أبي زمنين: (اعلم أن أهل العلم بالله وبما جاءت به أنبياؤه ورسله يرون الجهل بما لم يخبر به تبارك وتعالى عن نفسه علما، والعجز عما لم يدع إيمانا، وأنهم إنما ينتهون من وصفه بصفاته وأسمائه إلى حيث انتهى في كتابه، وعلى لسان نبيه صلى الله عليه وسلم) .</span></p><p class=\""ql-align-right ql-direction-rtl\""><span style=\""color: rgb(0, 0, 0);\"">وقال أبو منصور البغدادي: (إن مأخذ أسماء الله تعالى التوقيف عليها؛ إما بالقرآن، وإما بالسنة الصحيحة، وإما بإجماع الأمة عليه، ولا يجوز إطلاق اسم عليه من طريق القياس) .</span></p><p class=\""ql-align-right ql-direction-rtl\""><span style=\""color: rgb(0, 0, 0);\"">وقال ابن حزم: (لا يجوز أن يسمى الله تعالى ولا أن يخبر عنه إلا بما سمى به نفسه، أو أخبر به عن نفسه في كتابه، أو على لسان رسوله صلى الله عليه وسلم، أو صح به إجماع جميع أهل الإسلام المتيقن، ولا مزيد، وحتى وإن كان المعنى صحيحا فلا يجوز أن يطلق عليه تعالى اللفظ، وقد علمنا يقينا أن الله عز وجل بنى السماء، قال تعالى: والسماء بنيناها بأيد [الذاريات: 47]، ولا يجوز أن يسمى \""بناء\""، وأنه تعالى خلق أصباغ النبات والحيوان، وأنه تعالى قال: صبغة الله [البقرة: 138] ، ولا يجوز أن يسمى \""صباغا\""، وهكذا كل شيء لم يسم به نفسهـ) .</span></p><p class=\""ql-align-right ql-direction-rtl\""><span style=\""color: rgb(0, 0, 0);\"">وقال ابن عبد البر: (لا نسميه ولا نصفه ولا نطلق عليه إلا ما سمى به نفسه، على ما تقدم ذكرنا له من وصفه لنفسه لا شريك له، ولا ندفع ما وصف به نفسه؛ لأنه دفع للقرآن) .</span></p><p class=\""ql-align-right ql-direction-rtl\""><span style=\""color: rgb(0, 0, 0);\"">وقال البزدوي الحنفي: (أسامي الله تعالى عند أهل السنة والجماعة توقيفية؛ لأنه ليس لأحد أن يسمي الله تعالى باسم إلا أن يأذن الله تعالى لهـ) .</span></p><p class=\""ql-align-right ql-direction-rtl\""><span style=\""color: rgb(0, 0, 0);\"">وقال البغوي في تفسير قوله تعالى ولله الأسماء الحسنى فادعوه بها وذروا الذين يلحدون في أسمائه [الأعراف: 180] : (قال أهل المعاني: الإلحاد في أسماء الله تسميته بما لم يتسم به ولم ينطق به كتاب الله ولا سنة رسول الله صلى الله عليه وسلم، وجملته أن أسماء الله تعالى على التوقيف؛ فإنه يسمى جوادا ولا يسمى سخيا، وإن كان في معنى الجواد،... ويسمى عالما ولا يسمى عاقلا. وقال تعالى: يخادعون الله وهو خادعهم [النساء: 142] ، وقال عز وجل من قائل ومكروا ومكر الله [آل عمران: 54] ، ولا يقال في الدعاء: يا مخادع يا مكار، بل يدعى بأسمائه التي ورد بها التوقيف على وجه التعظيم، فيقال: يا الله، يا رحمن يا رحيم، يا عزيز يا كريم، ونحو ذلك) .</span></p><p class=\""ql-align-right ql-direction-rtl\""><span style=\""color: rgb(0, 0, 0);\"">وقال ابن حجر الهيتمي: (أسماء الله تعالى توقيفية على الأصح، فلا يجوز اختراع اسم أو وصف له تعالى إلا بقرآن، أو خبر صحيح وإن لم يتواتر) .</span></p><p class=\""ql-align-right ql-direction-rtl\""><span style=\""color: rgb(0, 0, 0);\"">وقال صنع الله الحلبي الحنفي: (أسماؤه تعالى توقيفية، أي: لا يجوز إطلاق اسم عليه تعالى، ما لم يرد شرعا أنه من أسمائه تعالى) .</span></p><p class=\""ql-align-right ql-direction-rtl\""><span style=\""color: rgb(0, 0, 0);\"">وقال السفاريني: («لكنها» أي: الأسماء الحسنى «في» القول «الحق» المعتمد عند أهل الحق «توقيفية» بنص الشرع وورود السمع بها. ومما يجب أن يعلم أن علماء السنة اتفقوا على جواز إطلاق الأسماء الحسنى والصفات العلا على الباري جل وعلا إذا ورد بها الإذن من الشارع، وعلى امتناعه على ما ورد المنع عنهـ) .</span></p><p class=\""ql-align-right ql-direction-rtl\""><span style=\""color: rgb(0, 0, 0);\"">وقال حافظ الحكمي: (أسماء الله تعالى كلها توقيفية، لا يسمى إلا بما سمى به نفسه في كتابه، أو أطلقه عليه رسوله صلى الله عليه وسلم، وكل فعل أطلقه الله تعالى على نفسه فهو فيما أطلق فيه مدح وكمال، ولكن ليس كلها وصف الله به نفسه مطلقا، ولا كلها يشتق منها أسماء، بل منها ما وصف به نفسه مطلقا، كقوله تعالى: الله الذي خلقكم ثم رزقكم ثم يميتكم ثم يحييكم [الروم: 40] ، وسمى نفسه الخالق الرازق المحيي المميت المدبر، ومنها أفعال أطلقها الله تعالى على نفسه على سبيل الجزاء والمقابلة، وهي فيما سيقت له مدح وكمال، كقوله تعالى: يخادعون الله وهو خادعهم [النساء: 142] ، ومكروا ومكر الله والله خير الماكرين [آل عمران: 54] ، نسوا الله فنسيهم [التوبة: 67] ، ولكن لا يجوز إطلاقها على الله في غير ما سيقت فيه من الآيات؛ فلا يقال: إنه تعالى يمكر ويخادع ويستهزئ، ونحو ذلك، وكذلك لا يقال: ماكر، مخادع، مستهزئ، ولا يقوله مسلم ولا عاقل؛ فإن الله عز وجل لم يصف نفسه بالمكر والكيد والخداع إلا على وجه الجزاء لمن فعل ذلك بغير حق، وقد علم أن المجازاة على ذلك بالعدل حسنة من المخلوق، فكيف من الخلاق العليم العدل الحكيم؟!) .</span></p><p class=\""ql-align-right ql-direction-rtl\""><span style=\""color: rgb(0, 0, 0);\"">وقال ابن عثيمين: (لا يجوز تسمية الله تعالى أو وصفه بما لم يأت في الكتاب والسنة؛ لأن ذلك قول على الله تعالى بلا علم، وقد قال الله تعالى: قل إنما حرم ربي الفواحش ما ظهر منها وما بطن والإثم والبغي بغير الحق وأن تشركوا بالله ما لم ينزل به سلطانا وأن تقولوا على الله ما لا تعلمون [الأعراف: 33] ، وقال: ولا تقف ما ليس لك به علم إن السمع والبصر والفؤاد كل أولئك كان عنه مسئولا [الإسراء: 36] ) .</span></p><p><br></p><p>الدرر السنية</p><p class=\""ql-direction-rtl ql-align-right\"">https://dorar.net/aqeeda/455</p><p class=\""ql-direction-rtl ql-align-right\""><br></p><p class=\""ql-direction-rtl ql-align-right\""><br></p><p class=\""ql-direction-rtl ql-align-right\""><br></p>"", ""lang"": ""ar"", ""image"": ""images/ViHvW7S1YAmjiMxlMnkJgHR6Xchc35ysTX0HzRcL.png"", ""display_order"": 1, ""created_at"": ""2025-02-07T05:15:48.000000Z"", ""updated_at"": ""2026-01-04T02:30:02.000000Z""}"
